
 Params: N = 130 | d = 1 | type of data: dm| Becker Hist Avg price = 6.019228935241699 | Max Price: 18.70780372619629
 Params: N = 130 | d = 1 | type of data: dm| Becker/Ours CNN Avg price = 6.01888370513916 | Max Price: 18.70780372619629
 Params: N = 160 | d = 1 | type of data: dm| Becker Hist Avg price = 6.016998291015625 | Max Price: 18.890090942382812
 Params: N = 160 | d = 1 | type of data: dm| Becker/Ours CNN Avg price = 6.014969348907471 | Max Price: 18.890090942382812
 Params: N = 190 | d = 1 | type of data: dm| Becker Hist Avg price = 6.0152788162231445 | Max Price: 19.045249938964844
 Params: N = 190 | d = 1 | type of data: dm| Becker/Ours CNN Avg price = 6.026131629943848 | Max Price: 19.045249938964844
 Params: N = 220 | d = 1 | type of data: dm| Becker Hist Avg price = 6.022917747497559 | Max Price: 19.194246292114258
 Params: N = 220 | d = 1 | type of data: dm| Becker/Ours CNN Avg price = 6.022943496704102 | Max Price: 19.194246292114258
 Params: N = 250 | d = 1 | type of data: dm| Becker Hist Avg price = 6.0068769454956055 | Max Price: 19.278057098388672
 Params: N = 250 | d = 1 | type of data: dm| Becker/Ours CNN Avg price = 6.0068769454956055 | Max Price: 19.278057098388672
 Params: N = 280 | d = 1 | type of data: dm| Becker Hist Avg price = 6.017400741577148 | Max Price: 19.365787506103516
 Params: N = 280 | d = 1 | type of data: dm| Becker/Ours CNN Avg price = 5.985174179077148 | Max Price: 19.365787506103516
 Params: N = 310 | d = 1 | type of data: dm| Becker Hist Avg price = 6.04089879989624 | Max Price: 19.43264389038086
 Params: N = 310 | d = 1 | type of data: dm| Becker/Ours CNN Avg price = 6.144308567047119 | Max Price: 19.43264389038086
 Params: N = 340 | d = 1 | type of data: dm| Becker Hist Avg price = 5.986993312835693 | Max Price: 19.447099685668945
 Params: N = 340 | d = 1 | type of data: dm| Becker/Ours CNN Avg price = 5.986993312835693 | Max Price: 19.447099685668945
 Params: N = 370 | d = 1 | type of data: dm| Becker Hist Avg price = 6.005937099456787 | Max Price: 19.49952507019043
 Params: N = 370 | d = 1 | type of data: dm| Becker/Ours CNN Avg price = 6.005937099456787 | Max Price: 19.49952507019043
 Params: N = 400 | d = 1 | type of data: dm| Becker Hist Avg price = 6.008569240570068 | Max Price: 19.53228187561035
 Params: N = 400 | d = 1 | type of data: dm| Becker/Ours CNN Avg price = 6.008493423461914 | Max Price: 19.53228187561035
 Params: N = 430 | d = 1 | type of data: dm| Becker Hist Avg price = 5.9961161613464355 | Max Price: 19.567001342773438
 Params: N = 430 | d = 1 | type of data: dm| Becker/Ours CNN Avg price = 5.9961161613464355 | Max Price: 19.567001342773438
 Params: N = 460 | d = 1 | type of data: dm| Becker Hist Avg price = 6.0165534019470215 | Max Price: 19.636701583862305
 Params: N = 460 | d = 1 | type of data: dm| Becker/Ours CNN Avg price = 6.012045860290527 | Max Price: 19.636701583862305
 Params: N = 490 | d = 1 | type of data: dm| Becker Hist Avg price = 6.023857593536377 | Max Price: 19.665077209472656
 Params: N = 490 | d = 1 | type of data: dm| Becker/Ours CNN Avg price = 6.023857593536377 | Max Price: 19.665077209472656
 Params: N = 10 | d = 1 | type of data: dm| Becker Hist Avg price = 6.038242816925049 | Max Price: 14.352303504943848
 Params: N = 40 | d = 1 | type of data: dm| Becker Hist Avg price = 6.035758018493652 | Max Price: 17.27175521850586
 Params: N = 70 | d = 1 | type of data: dm| Becker Hist Avg price = 6.052812576293945 | Max Price: 18.08362579345703
 Params: N = 100 | d = 1 | type of data: dm| Becker Hist Avg price = 6.05003547668457 | Max Price: 18.489606857299805
 Params: N = 130 | d = 1 | type of data: dm| Becker Hist Avg price = 6.019228935241699 | Max Price: 18.70780372619629
 Params: N = 160 | d = 1 | type of data: dm| Becker Hist Avg price = 6.016998291015625 | Max Price: 18.890090942382812
 Params: N = 190 | d = 1 | type of data: dm| Becker Hist Avg price = 6.0152788162231445 | Max Price: 19.045249938964844
 Params: N = 220 | d = 1 | type of data: dm| Becker Hist Avg price = 6.022917747497559 | Max Price: 19.194246292114258
 Params: N = 250 | d = 1 | type of data: dm| Becker Hist Avg price = 6.0068769454956055 | Max Price: 19.278057098388672
 Params: N = 280 | d = 1 | type of data: dm| Becker Hist Avg price = 6.017400741577148 | Max Price: 19.365787506103516
 Params: N = 310 | d = 1 | type of data: dm| Becker Hist Avg price = 6.04089879989624 | Max Price: 19.43264389038086
 Params: N = 340 | d = 1 | type of data: dm| Becker Hist Avg price = 5.986993312835693 | Max Price: 19.447099685668945
 Params: N = 370 | d = 1 | type of data: dm| Becker Hist Avg price = 6.005937099456787 | Max Price: 19.49952507019043
 Params: N = 400 | d = 1 | type of data: dm| Becker Hist Avg price = 6.008569240570068 | Max Price: 19.53228187561035
 Params: N = 430 | d = 1 | type of data: dm| Becker Hist Avg price = 5.9961161613464355 | Max Price: 19.567001342773438
 Params: N = 460 | d = 1 | type of data: dm| Becker Hist Avg price = 6.0165534019470215 | Max Price: 19.636701583862305
 Params: N = 490 | d = 1 | type of data: dm| Becker Hist Avg price = 6.023857593536377 | Max Price: 19.665077209472656
 Params: N = 10 | d = 1 | type of data: dm| Becker Hist Avg price = 6.038242816925049 | Max Price: 14.352303504943848
 Params: N = 10 | d = 1 | type of data: dm| Becker/Ours CNN Avg price = 6.038242816925049 | Max Price: 14.352303504943848
 Params: N = 40 | d = 1 | type of data: dm| Becker Hist Avg price = 6.035758018493652 | Max Price: 17.27175521850586
 Params: N = 40 | d = 1 | type of data: dm| Becker/Ours CNN Avg price = 6.035758018493652 | Max Price: 17.27175521850586
 Params: N = 70 | d = 1 | type of data: dm| Becker Hist Avg price = 6.052812576293945 | Max Price: 18.08362579345703
 Params: N = 70 | d = 1 | type of data: dm| Becker/Ours CNN Avg price = 6.036022186279297 | Max Price: 18.08362579345703
 Params: N = 100 | d = 1 | type of data: dm| Becker Hist Avg price = 6.05003547668457 | Max Price: 18.489606857299805
 Params: N = 100 | d = 1 | type of data: dm| Becker/Ours CNN Avg price = 6.083095550537109 | Max Price: 18.489606857299805
 Params: N = 130 | d = 1 | type of data: dm| Becker Hist Avg price = 6.019228935241699 | Max Price: 18.70780372619629
 Params: N = 130 | d = 1 | type of data: dm| Becker/Ours CNN Avg price = 6.080764293670654 | Max Price: 18.70780372619629
 Params: N = 160 | d = 1 | type of data: dm| Becker Hist Avg price = 6.016998291015625 | Max Price: 18.890090942382812
 Params: N = 160 | d = 1 | type of data: dm| Becker/Ours CNN Avg price = 6.016950607299805 | Max Price: 18.890090942382812
 Params: N = 190 | d = 1 | type of data: dm| Becker Hist Avg price = 6.0152788162231445 | Max Price: 19.045249938964844
 Params: N = 190 | d = 1 | type of data: dm| Becker/Ours CNN Avg price = 6.0152788162231445 | Max Price: 19.045249938964844
 Params: N = 220 | d = 1 | type of data: dm| Becker Hist Avg price = 6.022917747497559 | Max Price: 19.194246292114258
 Params: N = 220 | d = 1 | type of data: dm| Becker/Ours CNN Avg price = 6.021026611328125 | Max Price: 19.194246292114258
 Params: N = 250 | d = 1 | type of data: dm| Becker Hist Avg price = 6.0068769454956055 | Max Price: 19.278057098388672
 Params: N = 250 | d = 1 | type of data: dm| Becker/Ours CNN Avg price = 6.0068769454956055 | Max Price: 19.278057098388672
 Params: N = 280 | d = 1 | type of data: dm| Becker Hist Avg price = 6.017400741577148 | Max Price: 19.365787506103516
 Params: N = 280 | d = 1 | type of data: dm| Becker/Ours CNN Avg price = 6.017400741577148 | Max Price: 19.365787506103516
 Params: N = 310 | d = 1 | type of data: dm| Becker Hist Avg price = 6.04089879989624 | Max Price: 19.43264389038086
 Params: N = 310 | d = 1 | type of data: dm| Becker/Ours CNN Avg price = 6.0349602699279785 | Max Price: 19.43264389038086
 Params: N = 340 | d = 1 | type of data: dm| Becker Hist Avg price = 5.986993312835693 | Max Price: 19.447099685668945
 Params: N = 340 | d = 1 | type of data: dm| Becker/Ours CNN Avg price = 5.986993312835693 | Max Price: 19.447099685668945
 Params: N = 370 | d = 1 | type of data: dm| Becker Hist Avg price = 6.005937099456787 | Max Price: 19.49952507019043
 Params: N = 370 | d = 1 | type of data: dm| Becker/Ours CNN Avg price = 6.005937099456787 | Max Price: 19.49952507019043
 Params: N = 400 | d = 1 | type of data: dm| Becker Hist Avg price = 6.008569240570068 | Max Price: 19.53228187561035
 Params: N = 400 | d = 1 | type of data: dm| Becker/Ours CNN Avg price = 6.017386436462402 | Max Price: 19.53228187561035
 Params: N = 430 | d = 1 | type of data: dm| Becker Hist Avg price = 5.9961161613464355 | Max Price: 19.567001342773438
 Params: N = 430 | d = 1 | type of data: dm| Becker/Ours CNN Avg price = 5.996131420135498 | Max Price: 19.567001342773438
 Params: N = 460 | d = 1 | type of data: dm| Becker Hist Avg price = 6.0165534019470215 | Max Price: 19.636701583862305
 Params: N = 460 | d = 1 | type of data: dm| Becker/Ours CNN Avg price = 6.0165534019470215 | Max Price: 19.636701583862305
 Params: N = 490 | d = 1 | type of data: dm| Becker Hist Avg price = 6.023857593536377 | Max Price: 19.665077209472656
 Params: N = 490 | d = 1 | type of data: dm| Becker/Ours CNN Avg price = 6.023857593536377 | Max Price: 19.665077209472656
 Params: N = 10 | d = 1 | type of data: fbm| Becker Hist Avg price = 34.20073699951172 | Max Price: 45.24711608886719
 Params: N = 10 | d = 1 | type of data: fbm| Becker/Ours CNN Avg price = 34.364803314208984 | Max Price: 45.43198013305664
 Params: N = 40 | d = 1 | type of data: fbm| Becker Hist Avg price = 34.41637420654297 | Max Price: 48.64927673339844
 Params: N = 40 | d = 1 | type of data: fbm| Becker/Ours CNN Avg price = 34.256832122802734 | Max Price: 48.514892578125
 Params: N = 70 | d = 1 | type of data: fbm| Becker Hist Avg price = 34.197021484375 | Max Price: 49.0574836730957
 Params: N = 70 | d = 1 | type of data: fbm| Becker/Ours CNN Avg price = 34.331180572509766 | Max Price: 49.19474411010742
 Params: N = 100 | d = 1 | type of data: fbm| Becker Hist Avg price = 34.49620056152344 | Max Price: 49.64645767211914
 Params: N = 100 | d = 1 | type of data: fbm| Becker/Ours CNN Avg price = 34.41150665283203 | Max Price: 49.56996536254883
 Params: N = 130 | d = 1 | type of data: fbm| Becker Hist Avg price = 34.24612808227539 | Max Price: 49.559024810791016
 Params: N = 130 | d = 1 | type of data: fbm| Becker/Ours CNN Avg price = 34.26704788208008 | Max Price: 49.5362663269043
 Params: N = 160 | d = 1 | type of data: fbm| Becker Hist Avg price = 34.24917221069336 | Max Price: 49.73508071899414
 Params: N = 160 | d = 1 | type of data: fbm| Becker/Ours CNN Avg price = 34.46681594848633 | Max Price: 49.88820266723633
 Params: N = 190 | d = 1 | type of data: fbm| Becker Hist Avg price = 34.559539794921875 | Max Price: 50.1156005859375
 Params: N = 190 | d = 1 | type of data: fbm| Becker/Ours CNN Avg price = 34.38930892944336 | Max Price: 49.911224365234375
 Params: N = 220 | d = 1 | type of data: fbm| Becker Hist Avg price = 34.386695861816406 | Max Price: 50.001827239990234
 Params: N = 220 | d = 1 | type of data: fbm| Becker/Ours CNN Avg price = 34.280391693115234 | Max Price: 50.04288101196289
 Params: N = 250 | d = 1 | type of data: fbm| Becker Hist Avg price = 34.31147766113281 | Max Price: 50.01055908203125
 Params: N = 250 | d = 1 | type of data: fbm| Becker/Ours CNN Avg price = 34.29099655151367 | Max Price: 49.957298278808594
 Params: N = 280 | d = 1 | type of data: fbm| Becker Hist Avg price = 34.30928039550781 | Max Price: 50.04778289794922
 Params: N = 280 | d = 1 | type of data: fbm| Becker/Ours CNN Avg price = 34.22661590576172 | Max Price: 49.980194091796875
 Params: N = 310 | d = 1 | type of data: fbm| Becker Hist Avg price = 34.49289321899414 | Max Price: 50.20718765258789
 Params: N = 310 | d = 1 | type of data: fbm| Becker/Ours CNN Avg price = 34.17665481567383 | Max Price: 49.9754753112793
 Params: N = 340 | d = 1 | type of data: fbm| Becker Hist Avg price = 34.398193359375 | Max Price: 50.17315673828125
 Params: N = 340 | d = 1 | type of data: fbm| Becker/Ours CNN Avg price = 34.497230529785156 | Max Price: 50.286617279052734
 Params: N = 370 | d = 1 | type of data: fbm| Becker Hist Avg price = 34.30290985107422 | Max Price: 50.09816360473633
 Params: N = 370 | d = 1 | type of data: fbm| Becker/Ours CNN Avg price = 34.2557258605957 | Max Price: 50.13336944580078
 Params: N = 400 | d = 1 | type of data: fbm| Becker Hist Avg price = 34.29329299926758 | Max Price: 50.14242935180664
 Params: N = 400 | d = 1 | type of data: fbm| Becker/Ours CNN Avg price = 34.49734115600586 | Max Price: 50.26405334472656
 Params: N = 430 | d = 1 | type of data: fbm| Becker Hist Avg price = 34.23845291137695 | Max Price: 50.11301803588867
 Params: N = 430 | d = 1 | type of data: fbm| Becker/Ours CNN Avg price = 34.447635650634766 | Max Price: 50.30399703979492
 Params: N = 460 | d = 1 | type of data: fbm| Becker Hist Avg price = 34.36624526977539 | Max Price: 50.25687026977539
 Params: N = 460 | d = 1 | type of data: fbm| Becker/Ours CNN Avg price = 34.26932907104492 | Max Price: 50.18396759033203
 Params: N = 490 | d = 1 | type of data: fbm| Becker Hist Avg price = 34.42254638671875 | Max Price: 50.33143615722656
 Params: N = 490 | d = 1 | type of data: fbm| Becker/Ours CNN Avg price = 34.389244079589844 | Max Price: 50.30424118041992
 Params: N = 10 | d = 1 | type of data: dm| Becker/Ours CNN Avg price = 32.0455207824707 | Max Price: 78.1996841430664
 Params: N = 10 | d = 1 | type of data: dm| Becker/Ours CNN Avg price = 32.0455207824707 | Max Price: 78.1996841430664
 Params: N = 40 | d = 1 | type of data: dm| Becker/Ours CNN Avg price = 32.028228759765625 | Max Price: 96.16777038574219
 Params: N = 70 | d = 1 | type of data: dm| Becker/Ours CNN Avg price = 32.189918518066406 | Max Price: 101.54095458984375
 Params: N = 10 | d = 1 | type of data: real_val| Becker/Ours CNN Avg price = 2.2025139331817627 | Max Price: 3.58817982673645
 Params: N = 40 | d = 1 | type of data: real_val| Becker/Ours CNN Avg price = 4.951659202575684 | Max Price: 8.819079399108887
 Params: N = 70 | d = 1 | type of data: real_val| Becker/Ours CNN Avg price = 6.953665256500244 | Max Price: 12.576859474182129
 Params: N = 100 | d = 1 | type of data: real_val| Becker/Ours CNN Avg price = 8.74144458770752 | Max Price: 15.898017883300781
 Params: N = 130 | d = 1 | type of data: real_val| Becker/Ours CNN Avg price = 10.218240737915039 | Max Price: 18.909709930419922
 Params: N = 160 | d = 1 | type of data: real_val| Becker/Ours CNN Avg price = 11.309170722961426 | Max Price: 21.597625732421875
 Params: N = 190 | d = 1 | type of data: real_val| Becker/Ours CNN Avg price = 12.481152534484863 | Max Price: 24.230854034423828
 Params: N = 220 | d = 1 | type of data: real_val| Becker/Ours CNN Avg price = 13.578763008117676 | Max Price: 26.6846981048584
 Params: N = 250 | d = 1 | type of data: real_val| Becker/Ours CNN Avg price = 15.011889457702637 | Max Price: 29.195327758789062
 Params: N = 280 | d = 1 | type of data: real_val| Becker/Ours CNN Avg price = 16.16655731201172 | Max Price: 31.59371566772461
 Params: N = 310 | d = 1 | type of data: real_val| Becker/Ours CNN Avg price = 17.110828399658203 | Max Price: 34.043853759765625
 Params: N = 340 | d = 1 | type of data: real_val| Becker/Ours CNN Avg price = 17.902057647705078 | Max Price: 36.33512496948242
 Params: N = 370 | d = 1 | type of data: real_val| Becker/Ours CNN Avg price = 18.581480026245117 | Max Price: 38.703453063964844
 Params: N = 400 | d = 1 | type of data: real_val| Becker/Ours CNN Avg price = 19.075199127197266 | Max Price: 40.781070709228516
 Params: N = 10 | d = 1 | type of data: real_val| Becker/Ours CNN Avg price = 2.5829005241394043 | Max Price: 3.8870692253112793
 Params: N = 40 | d = 1 | type of data: real_val| Becker/Ours CNN Avg price = 6.2388176918029785 | Max Price: 9.565812110900879
 Params: N = 70 | d = 1 | type of data: real_val| Becker/Ours CNN Avg price = 8.781637191772461 | Max Price: 13.301250457763672
 Params: N = 430 | d = 1 | type of data: real_val| Becker/Ours CNN Avg price = 19.79085922241211 | Max Price: 43.013885498046875
 Params: N = 100 | d = 1 | type of data: real_val| Becker/Ours CNN Avg price = 9.81006908416748 | Max Price: 15.843916893005371
 Params: N = 130 | d = 1 | type of data: real_val| Becker/Ours CNN Avg price = 10.172700881958008 | Max Price: 17.56096076965332
 Params: N = 160 | d = 1 | type of data: real_val| Becker/Ours CNN Avg price = 10.844999313354492 | Max Price: 18.82796287536621
 Params: N = 460 | d = 1 | type of data: real_val| Becker/Ours CNN Avg price = 20.615854263305664 | Max Price: 45.218326568603516
 Params: N = 190 | d = 1 | type of data: real_val| Becker/Ours CNN Avg price = 11.794047355651855 | Max Price: 20.137845993041992
 Params: N = 220 | d = 1 | type of data: real_val| Becker/Ours CNN Avg price = 12.475443840026855 | Max Price: 21.789508819580078
 Params: N = 490 | d = 1 | type of data: real_val| Becker/Ours CNN Avg price = 21.52928352355957 | Max Price: 47.45354080200195
 Params: N = 250 | d = 1 | type of data: real_val| Becker/Ours CNN Avg price = 12.93614673614502 | Max Price: 22.348079681396484
 Params: N = 10 | d = 1 | type of data: real_val| Becker/Ours CNN Avg price = 2.5936050415039062 | Max Price: 3.8925588130950928
 Params: N = 40 | d = 1 | type of data: real_val| Becker/Ours CNN Avg price = 5.798638343811035 | Max Price: 9.540019035339355
 Params: N = 70 | d = 1 | type of data: real_val| Becker/Ours CNN Avg price = 8.513540267944336 | Max Price: 13.288946151733398
 Params: N = 100 | d = 1 | type of data: real_val| Becker/Ours CNN Avg price = 9.864311218261719 | Max Price: 15.899497032165527
 Params: N = 130 | d = 1 | type of data: real_val| Becker/Ours CNN Avg price = 10.220881462097168 | Max Price: 17.614065170288086
 Params: N = 160 | d = 1 | type of data: real_val| Becker/Ours CNN Avg price = 10.209680557250977 | Max Price: 18.776472091674805
 Params: N = 190 | d = 1 | type of data: real_val| Becker/Ours CNN Avg price = 11.620190620422363 | Max Price: 20.201377868652344
 Params: N = 220 | d = 1 | type of data: real_val| Becker/Ours CNN Avg price = 12.297656059265137 | Max Price: 21.768234252929688
 Params: N = 250 | d = 1 | type of data: real_val| Becker/Ours CNN Avg price = 12.96635627746582 | Max Price: 22.34779930114746
 Params: N = 280 | d = 1 | type of data: real_val| Becker/Ours CNN Avg price = 10.193892478942871 | Max Price: 20.22863006591797
 Params: N = 310 | d = 1 | type of data: real_val| Becker/Ours CNN Avg price = 8.537766456604004 | Max Price: 19.69159698486328
 Params: N = 340 | d = 1 | type of data: real_val| Becker/Ours CNN Avg price = 8.868825912475586 | Max Price: 20.693510055541992
 Params: N = 370 | d = 1 | type of data: real_val| Becker/Ours CNN Avg price = 9.363449096679688 | Max Price: 21.835975646972656
 Params: N = 400 | d = 1 | type of data: real_val| Becker/Ours CNN Avg price = 9.910993576049805 | Max Price: 22.925325393676758
 Params: N = 430 | d = 1 | type of data: real_val| Becker/Ours CNN Avg price = 10.351917266845703 | Max Price: 24.039005279541016
 Params: N = 460 | d = 1 | type of data: real_val| Becker/Ours CNN Avg price = 11.273767471313477 | Max Price: 25.214052200317383
 Params: N = 490 | d = 1 | type of data: real_val| Becker/Ours CNN Avg price = 12.204415321350098 | Max Price: 26.532323837280273
 Params: N = 100 | d = 1 | type of data: real_val| Becker/Ours CNN Avg price = 3.056694984436035 | Max Price: 5.526442050933838
 Params: N = 100 | d = 1 | type of data: real_val| Becker/Ours CNN Avg price = 3.0710856914520264 | Max Price: 5.537624835968018
 Params: N = 100 | d = 1 | type of data: real_val| Becker/Ours CNN Avg price = 3.066410779953003 | Max Price: 5.537082195281982
 Params: N = 100 | d = 1 | type of data: real_val| Becker/Ours CNN Avg price = 3.068578004837036 | Max Price: 5.530551433563232
 Params: N = 100 | d = 1 | type of data: real_val| Becker/Ours CNN Avg price = 3.0683887004852295 | Max Price: 5.544548988342285
 Params: N = 100 | d = 1 | type of data: real_val| Becker/Ours CNN Avg price = 3.3649821281433105 | Max Price: 6.868290424346924
 Params: N = 100 | d = 1 | type of data: real_val| Becker/Ours CNN Avg price = 3.534662961959839 | Max Price: 7.109134674072266
 Params: N = 100 | d = 1 | type of data: real_val| Becker/Ours CNN Avg price = 6.7068352699279785 | Max Price: 11.656970977783203
 Params: N = 100 | d = 1 | type of data: real_val| Becker/Ours CNN Avg price = 6.087926387786865 | Max Price: 12.854354858398438
 Params: N = 100 | d = 1 | type of data: real_val| Becker/Ours CNN Avg price = 4.979260444641113 | Max Price: 12.135801315307617
 Params: N = 100 | d = 1 | type of data: real_val| Becker/Ours CNN Avg price = 9.659686088562012 | Max Price: 15.785178184509277
 Params: N = 100 | d = 1 | type of data: real_val| Becker/Ours CNN Avg price = 7.14299201965332 | Max Price: 12.44892406463623
 Params: N = 100 | d = 1 | type of data: real_val| Becker/Ours CNN Avg price = 3.9762654304504395 | Max Price: 9.136880874633789
