Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume BTC,Volume USD
1605729600.0,2020-11-18 08-PM,BTCUSD,17671.91,17741.13,17505.05,17655.65,999.61,17604107.32
1605726000.0,2020-11-18 07-PM,BTCUSD,17785.05,17850,17580,17671.91,1284.44,22742096.68
1605722400.0,2020-11-18 06-PM,BTCUSD,17903.99,17980,17760.56,17785.05,805.33,14409720.75
1605718800.0,2020-11-18 05-PM,BTCUSD,17819.85,17934.76,17720.54,17903.99,816.0,14550626.23
1605715200.0,2020-11-18 04-PM,BTCUSD,17896.84,18029.78,17650,17819.85,1404.88,25109580.71
1605711600.0,2020-11-18 03-PM,BTCUSD,17704.83,17930,17275.04,17896.84,3211.19,56517027.3
1605708000.0,2020-11-18 02-PM,BTCUSD,17898.7,17965.41,17679,17704.83,1232.19,21979134.59
1605704400.0,2020-11-18 01-PM,BTCUSD,18043.18,18117.2,17811.25,17898.7,1217.92,21901302.22
1605700800.0,2020-11-18 12-PM,BTCUSD,18266.09,18269.15,18000,18043.18,1000.01,18149900.65
1605697200.0,2020-11-18 11-AM,BTCUSD,18265.85,18269.16,18018.47,18266.09,975.57,17686937.95
1605693600.0,2020-11-18 10-AM,BTCUSD,18122.99,18267.15,17994.56,18265.85,591.49,10731444.18
1605690000.0,2020-11-18 09-AM,BTCUSD,18227.35,18242.81,17900.01,18122.99,1195.36,21584508.99
1605686400.0,2020-11-18 08-AM,BTCUSD,18089.38,18282.3,18055.38,18227.35,1167.07,21224835.88
1605682800.0,2020-11-18 07-AM,BTCUSD,17792.99,18110.86,17679.12,18089.38,880.72,15740365.36
1605679200.0,2020-11-18 06-AM,BTCUSD,17639.68,17894.68,17471.68,17792.99,1553.86,27560666.76
1605675600.0,2020-11-18 05-AM,BTCUSD,18390.49,18390.52,17205.02,17639.68,5632.73,100031223.3
1605672000.0,2020-11-18 04-AM,BTCUSD,18059.1,18488,17970.14,18390.49,2762.16,50352763.9
1605668400.0,2020-11-18 03-AM,BTCUSD,17702.62,18095,17650,18059.1,1371.77,24539207.18
1605664800.0,2020-11-18 02-AM,BTCUSD,17764.05,17764.05,17660.54,17702.62,600.13,10629603.14
1605661200.0,2020-11-18 01-AM,BTCUSD,17718,17765.85,17631,17764.05,612.94,10846045.11
1605657600.0,2020-11-18 12-AM,BTCUSD,17679.36,17845,17618.41,17718,1073.93,19047125.8
1605654000.0,2020-11-17 11-PM,BTCUSD,17619.62,17722.76,17617.85,17679.36,801.41,14167625.39
1605650400.0,2020-11-17 10-PM,BTCUSD,17644.32,17648.12,17470.01,17619.62,926.71,16269905.11
1605646800.0,2020-11-17 09-PM,BTCUSD,17691.72,17720.65,17550,17644.32,849.55,14962259.91
1605643200.0,2020-11-17 08-PM,BTCUSD,17699.45,17745,17640.25,17691.72,785.75,13898089.69
1605639600.0,2020-11-17 07-PM,BTCUSD,17650.9,17774.12,17509.22,17699.45,1770.75,31235877.08
1605636000.0,2020-11-17 06-PM,BTCUSD,17834.89,17850,17616.92,17650.9,2109.95,37465890.51
1605632400.0,2020-11-17 05-PM,BTCUSD,17668.83,17880,17435,17834.89,3475.48,61295502.87
1605628800.0,2020-11-17 04-PM,BTCUSD,17355.87,17756.67,17295.5,17668.83,2890.23,50516619.68
1605625200.0,2020-11-17 03-PM,BTCUSD,17181.67,17398,17150,17355.87,1973.27,34058710.65
1605621600.0,2020-11-17 02-PM,BTCUSD,16957.88,17207,16941.28,17181.67,1580.02,27019840.47
1605618000.0,2020-11-17 01-PM,BTCUSD,17094.97,17100,16933.56,16957.88,1234.84,21001070.57
1605614400.0,2020-11-17 12-PM,BTCUSD,16999.41,17100,16941.08,17094.97,1033.13,17589429.49
1605610800.0,2020-11-17 11-AM,BTCUSD,16783.73,17000,16750.01,16999.41,1019.01,17250485.75
1605607200.0,2020-11-17 10-AM,BTCUSD,16658.16,16785,16650.38,16783.73,195.4,3264932.16
1605603600.0,2020-11-17 09-AM,BTCUSD,16712.24,16757.57,16637.02,16658.16,318.8,5322003.49
1605600000.0,2020-11-17 08-AM,BTCUSD,16756.02,16797.82,16700.14,16712.24,317.82,5317691.82
1605596400.0,2020-11-17 07-AM,BTCUSD,16637.63,16790,16630,16756.02,340.96,5703573.82
1605592800.0,2020-11-17 06-AM,BTCUSD,16634,16684.68,16595.07,16637.63,304.17,5063981.97
1605589200.0,2020-11-17 05-AM,BTCUSD,16686.59,16686.59,16614,16634,380.14,6328333.88
1605585600.0,2020-11-17 04-AM,BTCUSD,16590.01,16690,16575.42,16686.59,441.17,7341902.93
1605582000.0,2020-11-17 03-AM,BTCUSD,16694.45,16722.53,16589.53,16590.01,685.0,11401774.92
1605578400.0,2020-11-17 02-AM,BTCUSD,16706.79,16767.38,16650,16694.45,636.64,10631691.18
1605574800.0,2020-11-17 01-AM,BTCUSD,16823.64,16823.64,16690,16706.79,585.54,9806650.19
1605571200.0,2020-11-17 12-AM,BTCUSD,16726.64,16844,16700,16823.64,574.3,9635470.83
1605567600.0,2020-11-16 11-PM,BTCUSD,16720.81,16798,16703.06,16726.64,366.3,6136748.75
1605564000.0,2020-11-16 10-PM,BTCUSD,16705.77,16794.18,16648.57,16720.81,689.29,11524110.01
1605560400.0,2020-11-16 09-PM,BTCUSD,16839.44,16892,16587.84,16705.77,634.81,10632325.83
1605556800.0,2020-11-16 08-PM,BTCUSD,16797.62,16857.98,16767.14,16839.44,664.31,11167200.04
1605553200.0,2020-11-16 07-PM,BTCUSD,16710,16859.95,16682.25,16797.62,1142.12,19179843.45
1605549600.0,2020-11-16 06-PM,BTCUSD,16695,16761.7,16652.51,16710,838.6,14017518.43
1605546000.0,2020-11-16 05-PM,BTCUSD,16578.83,16777,16578.24,16695,1585.09,26472263.56
1605542400.0,2020-11-16 04-PM,BTCUSD,16463.62,16660,16448.44,16578.83,1825.83,30249159.81
1605538800.0,2020-11-16 03-PM,BTCUSD,16409.16,16476,16354.79,16463.62,785.9,12909902.9
1605535200.0,2020-11-16 02-PM,BTCUSD,16326.95,16447,16326.95,16409.16,841.46,13803348.97
1605531600.0,2020-11-16 01-PM,BTCUSD,16320.34,16380.99,16301.18,16326.95,411.65,6722890.77
1605528000.0,2020-11-16 12-PM,BTCUSD,16232.03,16320.34,16229.69,16320.34,229.45,3738295.08
1605524400.0,2020-11-16 11-AM,BTCUSD,16392.89,16398,16231.12,16232.03,464.05,7571424.86
1605520800.0,2020-11-16 10-AM,BTCUSD,16237.63,16392.89,16225.66,16392.89,386.29,6305984.87
1605517200.0,2020-11-16 09-AM,BTCUSD,16225.04,16248.83,16181.75,16237.63,266.5,4318770.59
1605513600.0,2020-11-16 08-AM,BTCUSD,16254.69,16286.27,16219.28,16225.04,248.63,4039448.77
1605510000.0,2020-11-16 07-AM,BTCUSD,16250.01,16300,16219.28,16254.69,341.5,5554888.15
1605506400.0,2020-11-16 06-AM,BTCUSD,16125.97,16260.99,16123.12,16250.01,471.86,7649404.61
1605502800.0,2020-11-16 05-AM,BTCUSD,16045.3,16150.99,16045.3,16125.97,331.08,5337142.6
1605499200.0,2020-11-16 04-AM,BTCUSD,16020.98,16050,15995.3,16045.3,189.11,3029606.47
1605495600.0,2020-11-16 03-AM,BTCUSD,15946.27,16053.93,15946.26,16020.98,251.61,4024959.22
1605492000.0,2020-11-16 02-AM,BTCUSD,15959.5,16015,15939.84,15946.27,359.28,5740742.96
1605488400.0,2020-11-16 01-AM,BTCUSD,15989.99,16055.63,15952.49,15959.5,278.03,4448612.85
1605484800.0,2020-11-16 12-AM,BTCUSD,15966.89,15992.17,15879,15989.99,345.32,5502178.53
1605481200.0,2020-11-15 11-PM,BTCUSD,15939.93,16021.75,15939.93,15966.89,340.19,5439829.35
1605477600.0,2020-11-15 10-PM,BTCUSD,15856.67,15978,15796.09,15939.93,395.3,6269614.53
1605474000.0,2020-11-15 09-PM,BTCUSD,15858.88,15919.43,15840,15856.67,275.32,4371780.76
1605470400.0,2020-11-15 08-PM,BTCUSD,15882.05,15900,15820.51,15858.88,407.69,6464226.21
1605466800.0,2020-11-15 07-PM,BTCUSD,15916.83,15949.75,15870,15882.05,220.19,3501224.02
1605463200.0,2020-11-15 06-PM,BTCUSD,15900.01,15959.2,15861.79,15916.83,276.35,4397375.05
1605459600.0,2020-11-15 05-PM,BTCUSD,16020.01,16020.01,15890,15900.01,484.16,7723522.47
1605456000.0,2020-11-15 04-PM,BTCUSD,16041.73,16079.39,15970,16020.01,378.52,6058649.11
1605452400.0,2020-11-15 03-PM,BTCUSD,16064.02,16087.57,16011.1,16041.73,179.03,2873705.32
1605448800.0,2020-11-15 02-PM,BTCUSD,16062.34,16122.97,16040.39,16064.02,253.89,4080702.61
1605445200.0,2020-11-15 01-PM,BTCUSD,15993.78,16094,15969.86,16062.34,163.52,2620484.81
1605441600.0,2020-11-15 12-PM,BTCUSD,15972.08,16082.94,15950.37,15993.78,238.5,3818353.0
1605438000.0,2020-11-15 11-AM,BTCUSD,16007.41,16112.36,15950.6,15972.08,131.52,2106477.04
1605434400.0,2020-11-15 10-AM,BTCUSD,16082.41,16107.1,15979.82,16007.41,155.21,2486753.36
1605430800.0,2020-11-15 09-AM,BTCUSD,16135.46,16143.95,16054.16,16082.41,121.26,1951703.03
1605427200.0,2020-11-15 08-AM,BTCUSD,16045.93,16175.6,16045.31,16135.46,224.23,3615982.76
1605423600.0,2020-11-15 07-AM,BTCUSD,16069.26,16111.68,16016.01,16045.93,130.62,2097451.68
1605420000.0,2020-11-15 06-AM,BTCUSD,16033.32,16097.57,16006.2,16069.26,151.33,2429140.3
1605416400.0,2020-11-15 05-AM,BTCUSD,15949.05,16033.33,15949.05,16033.32,189.48,3031222.99
1605412800.0,2020-11-15 04-AM,BTCUSD,15946.09,15973.43,15895.22,15949.05,190.94,3043791.26
1605409200.0,2020-11-15 03-AM,BTCUSD,15998.75,16002.34,15886.54,15946.09,301.48,4801143.82
1605405600.0,2020-11-15 02-AM,BTCUSD,15998.38,16047.56,15951,15998.75,303.23,4851890.66
1605402000.0,2020-11-15 01-AM,BTCUSD,16059.01,16094.12,15938.54,15998.38,446.31,7142499.39
1605398400.0,2020-11-15 12-AM,BTCUSD,16082.01,16123.67,16055.96,16059.01,291.83,4693659.96
1605394800.0,2020-11-14 11-PM,BTCUSD,16051.89,16161.51,16051.88,16082.01,415.15,6686358.91
1605391200.0,2020-11-14 10-PM,BTCUSD,16009.52,16051.89,15975,16051.89,246.47,3949729.35
1605387600.0,2020-11-14 09-PM,BTCUSD,16009.69,16050,15991.08,16009.52,260.79,4177841.34
1605384000.0,2020-11-14 08-PM,BTCUSD,15900.72,16019.41,15870.25,16009.69,215.55,3438944.34
1605380400.0,2020-11-14 07-PM,BTCUSD,15915.01,15932.52,15868.29,15900.72,442.36,7032841.81
1605376800.0,2020-11-14 06-PM,BTCUSD,15922.8,15968.98,15886.98,15915.01,229.97,3663786.3
1605373200.0,2020-11-14 05-PM,BTCUSD,15865.37,15942.81,15708.24,15922.8,840.48,13318652.86
1605369600.0,2020-11-14 04-PM,BTCUSD,15966.15,16041.67,15837.72,15865.37,553.51,8825219.65
1605366000.0,2020-11-14 03-PM,BTCUSD,16026.12,16046.55,15943.27,15966.15,371.84,5947836.31
1605362400.0,2020-11-14 02-PM,BTCUSD,15944.34,16072.83,15944.34,16026.12,530.77,8501691.31
1605358800.0,2020-11-14 01-PM,BTCUSD,15925.01,15953.61,15867.26,15944.34,300.44,4782435.94
1605355200.0,2020-11-14 12-PM,BTCUSD,15945.38,15948.1,15852.46,15925.01,333.22,5296234.11
1605351600.0,2020-11-14 11-AM,BTCUSD,15867.22,15956.04,15832.21,15945.38,249.51,3970443.03
1605348000.0,2020-11-14 10-AM,BTCUSD,15805,15957.48,15752.64,15867.22,291.22,4620998.63
1605344400.0,2020-11-14 09-AM,BTCUSD,15976.37,15976.38,15770.27,15805,650.75,10324278.83
1605340800.0,2020-11-14 08-AM,BTCUSD,16101.77,16140.01,15850.01,15976.37,812.51,12957952.42
1605337200.0,2020-11-14 07-AM,BTCUSD,16188.67,16201.83,16040.88,16101.77,256.66,4131547.35
1605333600.0,2020-11-14 06-AM,BTCUSD,16180.01,16223.37,16155.71,16188.67,227.38,3681777.77
1605330000.0,2020-11-14 05-AM,BTCUSD,16152.36,16185.85,16070,16180.01,284.75,4587030.43
1605326400.0,2020-11-14 04-AM,BTCUSD,16194.21,16208.45,16109.64,16152.36,356.95,5761826.46
1605322800.0,2020-11-14 03-AM,BTCUSD,16185.68,16218.42,16155.95,16194.21,266.83,4318959.64
1605319200.0,2020-11-14 02-AM,BTCUSD,16214.15,16247.6,16168.45,16185.68,315.93,5120015.03
1605315600.0,2020-11-14 01-AM,BTCUSD,16305,16305,16200.01,16214.15,367.51,5967414.27
1605312000.0,2020-11-14 12-AM,BTCUSD,16339.56,16339.6,16240,16305,385.35,6278550.61
1605308400.0,2020-11-13 11-PM,BTCUSD,16328.44,16363.09,16301.74,16339.56,383.77,6267304.1
1605304800.0,2020-11-13 10-PM,BTCUSD,16293.58,16379.28,16293.57,16328.44,490.41,8018013.83
1605301200.0,2020-11-13 09-PM,BTCUSD,16216.9,16313.23,16216.89,16293.58,343.89,5599729.27
1605297600.0,2020-11-13 08-PM,BTCUSD,16303.01,16303.01,16200,16216.9,403.18,6553510.39
1605294000.0,2020-11-13 07-PM,BTCUSD,16260.72,16320.81,16250.01,16303.01,464.1,7560775.44
1605290400.0,2020-11-13 06-PM,BTCUSD,16266,16292,16230.05,16260.72,544.98,8861598.81
1605286800.0,2020-11-13 05-PM,BTCUSD,16200.25,16276.83,16130.97,16266,649.77,10530449.28
1605283200.0,2020-11-13 04-PM,BTCUSD,16119.33,16221.73,15975,16200.25,1475.48,23759135.77
1605279600.0,2020-11-13 03-PM,BTCUSD,16228.47,16240.69,16088.9,16119.33,900.37,14528587.88
1605276000.0,2020-11-13 02-PM,BTCUSD,16246.31,16293.43,16136.31,16228.47,721.35,11698008.08
1605272400.0,2020-11-13 01-PM,BTCUSD,16255.75,16310.28,16208.04,16246.31,515.84,8390069.86
1605268800.0,2020-11-13 12-PM,BTCUSD,16237.51,16325.99,16216.4,16255.75,428.54,6977274.52
1605265200.0,2020-11-13 11-AM,BTCUSD,16216.19,16260.57,16085,16237.51,628.71,10165008.86
1605261600.0,2020-11-13 10-AM,BTCUSD,16336.01,16359.11,16179.15,16216.19,291.28,4736945.92
1605258000.0,2020-11-13 09-AM,BTCUSD,16277.95,16369.99,16240.02,16336.01,215.36,3511700.57
1605254400.0,2020-11-13 08-AM,BTCUSD,16270.93,16297.62,16159.15,16277.95,468.95,7603200.62
1605250800.0,2020-11-13 07-AM,BTCUSD,16322.88,16322.89,16200,16270.93,435.59,7084121.14
1605247200.0,2020-11-13 06-AM,BTCUSD,16243.31,16349.99,16233.77,16322.88,320.98,5232690.68
1605243600.0,2020-11-13 05-AM,BTCUSD,16415.6,16419.76,16200,16243.31,999.06,16273415.82
1605240000.0,2020-11-13 04-AM,BTCUSD,16449.04,16467.9,16377.31,16415.6,385.21,6324603.77
1605236400.0,2020-11-13 03-AM,BTCUSD,16421.02,16477.56,16384.01,16449.04,683.68,11234866.71
1605232800.0,2020-11-13 02-AM,BTCUSD,16449.28,16491.92,16373.6,16421.02,899.86,14776612.82
1605229200.0,2020-11-13 01-AM,BTCUSD,16411.25,16489,16383,16449.28,842.8,13861191.14
1605225600.0,2020-11-13 12-AM,BTCUSD,16310.81,16464.98,16281,16411.25,1100.34,18028862.57
1605222000.0,2020-11-12 11-PM,BTCUSD,16240.98,16358.52,16190,16310.81,719.37,11706779.25
1605218400.0,2020-11-12 10-PM,BTCUSD,16166.99,16370.89,16141.63,16240.98,1596.09,25966051.17
1605214800.0,2020-11-12 09-PM,BTCUSD,16163.19,16220,16130,16166.99,604.63,9779463.03
1605211200.0,2020-11-12 08-PM,BTCUSD,16090.7,16172.76,16056.84,16163.19,744.64,12005327.98
1605207600.0,2020-11-12 07-PM,BTCUSD,16120.59,16138.45,16000,16090.7,684.22,10992379.15
1605204000.0,2020-11-12 06-PM,BTCUSD,15971.83,16138.15,15906.41,16120.59,939.57,15059342.31
1605200400.0,2020-11-12 05-PM,BTCUSD,16155.78,16224.3,15953.35,15971.83,1365.52,21980503.22
1605196800.0,2020-11-12 04-PM,BTCUSD,16155.71,16185.87,16017.06,16155.78,1183.22,19067880.79
1605193200.0,2020-11-12 03-PM,BTCUSD,16012.02,16178.91,15968.95,16155.71,1695.31,27277486.92
1605189600.0,2020-11-12 02-PM,BTCUSD,16012.92,16113,15850.09,16012.02,1644.51,26289504.12
1605186000.0,2020-11-12 01-PM,BTCUSD,15912.81,16061.03,15851.99,16012.92,764.36,12176284.32
1605182400.0,2020-11-12 12-PM,BTCUSD,15785.3,15961.3,15769.28,15912.81,830.61,13185850.88
1605178800.0,2020-11-12 11-AM,BTCUSD,15723.39,15838.22,15623.85,15785.3,843.27,13299884.83
1605175200.0,2020-11-12 10-AM,BTCUSD,16057.86,16169,15680.92,15723.39,1878.98,29877908.67
1605171600.0,2020-11-12 09-AM,BTCUSD,15808.07,16100,15799.16,16057.86,1279.25,20453766.59
1605168000.0,2020-11-12 08-AM,BTCUSD,15884.76,15949.99,15806.84,15808.07,535.62,8504738.3
1605164400.0,2020-11-12 07-AM,BTCUSD,15811.34,15943,15788.09,15884.76,591.97,9398070.55
1605160800.0,2020-11-12 06-AM,BTCUSD,15763.99,15870,15750.44,15811.34,524.25,8291481.14
1605157200.0,2020-11-12 05-AM,BTCUSD,15680.09,15795,15669.68,15763.99,495.81,7804783.91
1605153600.0,2020-11-12 04-AM,BTCUSD,15659.57,15698.46,15620.82,15680.09,379.25,5937955.91
1605150000.0,2020-11-12 03-AM,BTCUSD,15637.87,15699.05,15625.46,15659.57,448.29,7020911.78
1605146400.0,2020-11-12 02-AM,BTCUSD,15656.45,15694.83,15616.99,15637.87,398.07,6228223.98
1605142800.0,2020-11-12 01-AM,BTCUSD,15631.16,15668.1,15600,15656.45,481.13,7524553.99
1605139200.0,2020-11-12 12-AM,BTCUSD,15705.79,15729.18,15446.82,15631.16,1525.81,23805554.25
1605135600.0,2020-11-11 11-PM,BTCUSD,15802.68,15804.82,15701.19,15705.79,579.56,9122669.25
1605132000.0,2020-11-11 10-PM,BTCUSD,15837.95,15903.96,15794.38,15802.68,400.75,6347374.83
1605128400.0,2020-11-11 09-PM,BTCUSD,15731.34,15837.99,15655.53,15837.95,638.33,10030075.1
1605124800.0,2020-11-11 08-PM,BTCUSD,15825.54,15843.74,15602.43,15731.34,871.2,13684576.37
1605121200.0,2020-11-11 07-PM,BTCUSD,15828.01,15889.17,15739.56,15825.54,566.18,8963065.02
1605117600.0,2020-11-11 06-PM,BTCUSD,15894.65,16000,15796.37,15828.01,1112.3,17705658.3
1605114000.0,2020-11-11 05-PM,BTCUSD,15785,15988.98,15760.31,15894.65,1863.77,29614646.79
1605110400.0,2020-11-11 04-PM,BTCUSD,15691.37,15894.12,15660.24,15785,1900.69,29995982.17
1605106800.0,2020-11-11 03-PM,BTCUSD,15653.46,15719,15608.3,15691.37,573.25,8983740.0
1605103200.0,2020-11-11 02-PM,BTCUSD,15573.02,15673.87,15550.27,15653.46,429.77,6713444.78
1605099600.0,2020-11-11 01-PM,BTCUSD,15637.93,15728.59,15558,15573.02,550.22,8613694.39
1605096000.0,2020-11-11 12-PM,BTCUSD,15590.03,15680.31,15544.09,15637.93,430.35,6720846.84
1605092400.0,2020-11-11 11-AM,BTCUSD,15599.28,15696.1,15530.53,15590.03,681.37,10635518.65
1605088800.0,2020-11-11 10-AM,BTCUSD,15445.09,15599.28,15444.86,15599.28,447.4,6939359.9
1605085200.0,2020-11-11 09-AM,BTCUSD,15413.39,15476.83,15401.39,15445.09,359.25,5543788.14
1605081600.0,2020-11-11 08-AM,BTCUSD,15419.9,15449.72,15385.9,15413.39,257.06,3963381.02
1605078000.0,2020-11-11 07-AM,BTCUSD,15375.21,15426.74,15370.53,15419.9,191.79,2954265.81
1605074400.0,2020-11-11 06-AM,BTCUSD,15386.76,15429.71,15363.52,15375.21,249.07,3835616.11
1605070800.0,2020-11-11 05-AM,BTCUSD,15389.78,15416.22,15350,15386.76,325.65,5011676.51
1605067200.0,2020-11-11 04-AM,BTCUSD,15418.15,15460.31,15349.95,15389.78,416.96,6419160.79
1605063600.0,2020-11-11 03-AM,BTCUSD,15403.51,15462.67,15379.62,15418.15,373.61,5762658.54
1605060000.0,2020-11-11 02-AM,BTCUSD,15455.79,15458.38,15350.16,15403.51,634.65,9781408.95
1605056400.0,2020-11-11 01-AM,BTCUSD,15477.94,15510.28,15423.98,15455.79,533.66,8251678.08
1605052800.0,2020-11-11 12-AM,BTCUSD,15315.03,15519.99,15293.04,15477.94,870.29,13419525.66
1605049200.0,2020-11-10 11-PM,BTCUSD,15380.44,15386.92,15286.66,15315.03,584.73,8961696.6
1605045600.0,2020-11-10 10-PM,BTCUSD,15387.99,15413.84,15332.93,15380.44,483.29,7430754.42
1605042000.0,2020-11-10 09-PM,BTCUSD,15294.95,15399.99,15294.94,15387.99,823.97,12649274.47
1605038400.0,2020-11-10 08-PM,BTCUSD,15317.9,15347.99,15285.01,15294.95,487.96,7477753.56
1605034800.0,2020-11-10 07-PM,BTCUSD,15285.82,15361.35,15278.84,15317.9,436.88,6692179.29
1605031200.0,2020-11-10 06-PM,BTCUSD,15323.82,15326.28,15205,15285.82,498.83,7612907.45
1605027600.0,2020-11-10 05-PM,BTCUSD,15262.91,15339.88,15250,15323.82,490.83,7507207.37
1605024000.0,2020-11-10 04-PM,BTCUSD,15183.4,15300,15127.55,15262.91,636.68,9702293.9
1605020400.0,2020-11-10 03-PM,BTCUSD,15241.63,15284.65,15090.08,15183.4,970.15,14716061.74
1605016800.0,2020-11-10 02-PM,BTCUSD,15331.1,15348.92,15166.09,15241.63,867.34,13243873.12
1605013200.0,2020-11-10 01-PM,BTCUSD,15311.04,15351.91,15200.55,15331.1,660.03,10078223.81
1605009600.0,2020-11-10 12-PM,BTCUSD,15301.59,15415.97,15231.02,15311.04,624.53,9571218.6
1605006000.0,2020-11-10 11-AM,BTCUSD,15333.3,15341.14,15190.86,15301.59,788.9,12051959.56
1605002400.0,2020-11-10 10-AM,BTCUSD,15403.77,15450,15329.6,15333.3,388.41,5981842.39
1604998800.0,2020-11-10 09-AM,BTCUSD,15386.98,15462.95,15386.73,15403.77,355.95,5487846.81
1604995200.0,2020-11-10 08-AM,BTCUSD,15292.62,15481.06,15279.75,15386.98,650.91,10007758.09
1604991600.0,2020-11-10 07-AM,BTCUSD,15293.54,15352.22,15270.98,15292.62,359.18,5501862.41
1604988000.0,2020-11-10 06-AM,BTCUSD,15377.36,15403.72,15270,15293.54,476.76,7309848.18
1604984400.0,2020-11-10 05-AM,BTCUSD,15400,15459.39,15330.51,15377.36,561.02,8634876.92
1604980800.0,2020-11-10 04-AM,BTCUSD,15349.99,15430.71,15337.56,15400,464.7,7146409.9
1604977200.0,2020-11-10 03-AM,BTCUSD,15353.24,15370.08,15275.03,15349.99,588.64,9015224.54
1604973600.0,2020-11-10 02-AM,BTCUSD,15401.18,15441.35,15351,15353.24,432.56,6656395.27
1604970000.0,2020-11-10 01-AM,BTCUSD,15314.65,15410.7,15277.08,15401.18,417.23,6406811.73
1604966400.0,2020-11-10 12-AM,BTCUSD,15342.25,15361.82,15193.82,15314.65,440.15,6721161.93
1604962800.0,2020-11-09 11-PM,BTCUSD,15260.21,15356.9,15255.15,15342.25,449.76,6881953.24
1604959200.0,2020-11-09 10-PM,BTCUSD,15391.11,15436.89,15239.02,15260.21,758.88,11642304.16
1604955600.0,2020-11-09 09-PM,BTCUSD,15383.75,15445,15337.67,15391.11,776.13,11954183.69
1604952000.0,2020-11-09 08-PM,BTCUSD,15373.05,15510,15364.65,15383.75,1024.82,15822744.59
